ID,Ground Truth,Noised Signal,Model Output,,,Error
13454,-0.321538626,-0.269592213,-0.250565112,,,-0.070973514
13455,-0.319753198,-0.722487916,-0.255895495,,,-0.063857703
13456,-0.317966634,0.466718385,-0.245324209,,,-0.072642425
13457,-0.31617894,-0.811848281,-0.251942635,,,-0.064236305
13458,-0.314390123,0.360910925,-0.242810383,,,-0.07157974
13459,-0.312600189,-1.903371231,-0.263937116,,,-0.048663073
13460,-0.310809144,0.302097613,-0.255513251,,,-0.055295893
13461,-0.309016994,-0.690587918,-0.260329604,,,-0.04868739
13462,-0.307223747,-0.304527443,-0.259970486,,,-0.047253261
13463,-0.305429408,-0.321171575,-0.259836078,,,-0.04559333
13464,-0.303633984,0.12005534,-0.253859401,,,-0.049774583
13465,-0.301837481,-1.203671165,-0.265469313,,,-0.036368168
13466,-0.300039906,0.801876365,-0.250397325,,,-0.049642581
13467,-0.298241265,-0.232141614,-0.249210939,,,-0.049030326
13468,-0.296441564,0.052637401,-0.244231895,,,-0.052209669
13469,-0.29464081,-0.18940537,-0.242553309,,,-0.052087501
13470,-0.292839008,0.380916812,-0.233209714,,,-0.059629294
13471,-0.291036167,0.319461621,-0.224762961,,,-0.066273206
13472,-0.289232291,-1.400730658,-0.239734247,,,-0.049498044
13473,-0.287427388,-0.315719806,-0.239812329,,,-0.047615059
13474,-0.285621463,0.137191407,-0.233784333,,,-0.05183713
13475,-0.283814524,-0.319234228,-0.233994439,,,-0.049820085
13476,-0.282006576,-0.9361256,-0.242506132,,,-0.039500444
13477,-0.280197626,0.272085381,-0.23463349,,,-0.045564136
13478,-0.278387681,-0.387815937,-0.235757038,,,-0.042630643
13479,-0.276576746,-0.247157696,-0.234966382,,,-0.041610364
13480,-0.274764829,0.033285164,-0.230391547,,,-0.044373282
13481,-0.272951935,0.106149884,-0.224872693,,,-0.048079242
13482,-0.271138072,0.417111971,-0.215147838,,,-0.055990234
13483,-0.269323246,-0.702510843,-0.220871881,,,-0.048451365
13484,-0.267507462,-0.247332127,-0.220285252,,,-0.04722221
13485,-0.265690728,-1.081949096,-0.231064543,,,-0.034626185
13486,-0.26387305,-0.432198862,-0.232842281,,,-0.031030769
13487,-0.262054434,-1.62100114,-0.250538111,,,-0.011516323
13488,-0.260234888,0.575986301,-0.238522843,,,-0.021712045
13489,-0.258414416,1.134640711,-0.218936518,,,-0.039477898
13490,-0.256593027,-0.493177006,-0.221736357,,,-0.03485667
13491,-0.254770726,-0.389854281,-0.223082736,,,-0.03168799
13492,-0.252947519,-1.098923704,-0.234027669,,,-0.01891985
13493,-0.251123414,-0.339325271,-0.234505638,,,-0.016617776
13494,-0.249298417,0.350041908,-0.225633308,,,-0.023665109
13495,-0.247472534,0.198039395,-0.218904004,,,-0.02856853
13496,-0.245645771,0.065347612,-0.214057609,,,-0.031588162
13497,-0.243818136,-1.464196447,-0.230170861,,,-0.013647275
13498,-0.241989634,0.205852854,-0.223295644,,,-0.01869399
13499,-0.240160273,0.360476845,-0.214358553,,,-0.02580172
13500,-0.238330058,0.247137592,-0.207051709,,,-0.031278349
13501,-0.236498997,0.399120613,-0.197696224,,,-0.038802773
13502,-0.234667095,-1.109434335,-0.209365204,,,-0.025301891
13503,-0.23283436,0.097427695,-0.204174414,,,-0.028659946
13504,-0.231000797,-0.215608068,-0.203378186,,,-0.027622611
13505,-0.229166413,-0.088069544,-0.200824663,,,-0.02834175
13506,-0.227331216,-0.976669397,-0.210595593,,,-0.016735623
13507,-0.22549521,-1.627262161,-0.229016349,,,0.003521139
13508,-0.223658403,0.113779432,-0.223406598,,,-0.000251805
13509,-0.221820802,-1.306134594,-0.237139985,,,0.015319183
13510,-0.219982413,0.500661867,-0.226203009,,,0.006220596
13511,-0.218143241,-0.769413654,-0.232627109,,,0.014483868
13512,-0.216303295,-0.199596927,-0.231234595,,,0.0149313
13513,-0.21446258,-0.249823891,-0.230540887,,,0.016078307
13514,-0.212621104,-0.230172208,-0.229590133,,,0.016969029
13515,-0.210778871,1.230414447,-0.208668098,,,-0.002110773
13516,-0.20893589,0.320191564,-0.200396731,,,-0.008539159
13517,-0.207092167,0.469085996,-0.190111592,,,-0.016980575
13518,-0.205247708,0.035030146,-0.185996309,,,-0.019251399
13519,-0.203402519,0.613504225,-0.173769608,,,-0.029632911
13520,-0.201556608,-1.18663995,-0.187061027,,,-0.014495581
13521,-0.19970998,0.389897828,-0.177984759,,,-0.021725221
13522,-0.197862644,0.022327349,-0.174186513,,,-0.023676131
13523,-0.196014604,0.497236606,-0.16368632,,,-0.032328284
13524,-0.194165867,-0.31162362,-0.164813325,,,-0.029352542
13525,-0.192316441,0.309340286,-0.15707089,,,-0.035245551
13526,-0.190466331,0.469502134,-0.147098318,,,-0.043368013
13527,-0.188615545,1.194778064,-0.126681283,,,-0.061934262
13528,-0.186764088,-0.337655137,-0.12873967,,,-0.058024418
13529,-0.184911968,-0.987125311,-0.14017345,,,-0.044738518
13530,-0.183059191,0.145866151,-0.13503556,,,-0.048023631
13531,-0.181205764,0.325999857,-0.127336308,,,-0.053869456
13532,-0.179351692,0.079396147,-0.123312965,,,-0.056038727
13533,-0.177496984,0.360364302,-0.115227237,,,-0.062269747
13534,-0.175641644,0.438800644,-0.10606806,,,-0.069573584
13535,-0.173785681,-0.555633667,-0.111642197,,,-0.062143484
13536,-0.1719291,-0.905337205,-0.122231707,,,-0.049697393
13537,-0.170071909,0.642473253,-0.11001806,,,-0.060053849
13538,-0.168214113,0.49455694,-0.10008578,,,-0.068128333
13539,-0.166355719,-0.025273202,-0.09794046,,,-0.068415259
13540,-0.164496734,0.51185415,-0.087864891,,,-0.076631843
13541,-0.162637165,0.797416066,-0.073624149,,,-0.089013016
13542,-0.160777018,0.949423338,-0.057215348,,,-0.10356167
13543,-0.1589163,-0.052613398,-0.056051955,,,-0.102864345
13544,-0.157055017,0.08687368,-0.052804545,,,-0.104250472
13545,-0.155193176,-0.248569083,-0.054652676,,,-0.1005405
13546,-0.153330784,0.134747967,-0.050701603,,,-0.102629181
13547,-0.151467847,-0.299294851,-0.053344801,,,-0.098123046
13548,-0.149604371,0.148799508,-0.049198523,,,-0.100405848
13549,-0.147740364,0.345348639,-0.042134449,,,-0.105605915
13550,-0.145875833,0.372645507,-0.034739196,,,-0.111136637
13551,-0.144010783,0.408338265,-0.026888207,,,-0.117122576
13552,-0.142145221,-0.614842697,-0.034677044,,,-0.107468177
13553,-0.140279154,1.168173603,-0.015259683,,,-0.125019471
13554,-0.138412589,-0.157325722,-0.016272888,,,-0.122139701
13555,-0.136545532,0.238663043,-0.011231273,,,-0.125314259
13556,-0.134677989,-0.711060216,-0.020743176,,,-0.113934813
13557,-0.132809969,1.606505085,0.005270168,,,-0.138080137
13558,-0.130941476,-0.342335263,0.001126438,,,-0.132067914
13559,-0.129072518,-0.871066313,-0.011035621,,,-0.118036897
13560,-0.127203102,0.594834057,-0.000611886,,,-0.126591216
13561,-0.125333234,0.394719481,0.006621584,,,-0.131954818
13562,-0.12346292,0.085385665,0.009015799,,,-0.132478719
13563,-0.121592167,-0.93406978,-0.00424543,,,-0.117346737
13564,-0.119720983,-0.296119101,-0.0075389,,,-0.112182083
13565,-0.117849373,0.83758898,0.006566182,,,-0.124415555
13566,-0.115977345,0.668900645,0.017924055,,,-0.1339014
13567,-0.114104904,-0.267616513,0.014737576,,,-0.12884248
13568,-0.112232058,-0.585249461,0.006723985,,,-0.118956043
13569,-0.110358813,-0.640009786,-0.0019999,,,-0.108358913
13570,-0.108485177,-1.321561431,-0.020973191,,,-0.087511986
13571,-0.106611154,0.833812401,-0.006786466,,,-0.099824688
13572,-0.104736753,-0.608564885,-0.014810324,,,-0.089926429
13573,-0.10286198,0.637098086,-0.003697112,,,-0.099164868
13574,-0.100986841,0.817108049,0.010052726,,,-0.111039567
13575,-0.099111344,0.180003308,0.013853595,,,-0.112964939
13576,-0.097235494,-0.414629662,0.008471072,,,-0.105706566
13577,-0.095359299,-0.668944529,-0.000724152,,,-0.094635147
13578,-0.093482765,0.652992831,0.010473534,,,-0.103956299
13579,-0.091605899,-0.864726491,-0.001751825,,,-0.089854074
13580,-0.089728707,-0.600613064,-0.009736136,,,-0.079992571
13581,-0.087851197,0.738097703,0.002867579,,,-0.090718776
13582,-0.085973374,-0.531928528,-0.004140854,,,-0.08183252
13583,-0.084095246,-0.801788655,-0.015155658,,,-0.068939588
13584,-0.082216819,0.891672659,-0.000142649,,,-0.08207417
13585,-0.0803381,-0.038439939,0.000446483,,,-0.080784583
13586,-0.078459096,-0.867570773,-0.011650667,,,-0.066808429
13587,-0.076579813,-0.383877441,-0.016171426,,,-0.060408387
13588,-0.074700257,0.625407876,-0.005221844,,,-0.069478413
13589,-0.072820437,0.476002618,0.003313899,,,-0.076134336
13590,-0.070940357,-0.020500108,0.004129767,,,-0.075070124
13591,-0.069060026,-0.760741213,-0.006398052,,,-0.062661974
13592,-0.067179449,0.104689433,-0.003532648,,,-0.063646801
13593,-0.065298633,0.535782405,0.005899385,,,-0.071198018
13594,-0.063417586,1.057096702,0.023236662,,,-0.086654248
13595,-0.061536313,-0.10860162,0.022418216,,,-0.083954529
13596,-0.059654821,0.086170561,0.024609193,,,-0.084264014
13597,-0.057773118,0.185798161,0.028305113,,,-0.086078231
13598,-0.055891209,0.838357062,0.042020574,,,-0.097911783
13599,-0.054009102,-0.389832553,0.036593005,,,-0.090602107
13600,-0.052126803,0.324058416,0.042262256,,,-0.094389059
13601,-0.050244318,-0.60485214,0.033514157,,,-0.083758475
13602,-0.048361655,-0.016362826,0.033971444,,,-0.082333099
13603,-0.04647882,-0.178687867,0.031919047,,,-0.078397867
13604,-0.04459582,-0.087674791,0.031299293,,,-0.075895113
13605,-0.042712662,0.33667653,0.037232891,,,-0.079945553
13606,-0.040829352,-0.748805,0.026345789,,,-0.067175141
13607,-0.038945897,0.386674016,0.033114925,,,-0.072060822
13608,-0.037062303,0.721874007,0.044973388,,,-0.082035691
13609,-0.035178578,-0.995886717,0.030153394,,,-0.065331972
13610,-0.033294728,-0.292979426,0.026395693,,,-0.059690421
13611,-0.031410759,0.72018046,0.038309395,,,-0.069720154
13612,-0.029526679,0.495094215,0.046598524,,,-0.076125203
13613,-0.027642494,0.189369931,0.050052151,,,-0.077694645
13614,-0.025758211,0.645228479,0.060513139,,,-0.08627135
13615,-0.023873836,-0.328261861,0.055762902,,,-0.079636738
13616,-0.021989376,0.503982812,0.063962534,,,-0.08595191
13617,-0.020104838,1.374934765,0.085560292,,,-0.10566513
13618,-0.018220229,0.332465705,0.090696827,,,-0.108917056
13619,-0.016335555,0.719537601,0.101771072,,,-0.118106627
13620,-0.014450823,-0.383568712,0.095565215,,,-0.110016038
13621,-0.01256604,1.252214351,0.114843205,,,-0.127409245
13622,-0.010681212,0.555418026,0.123031005,,,-0.133712217
13623,-0.008796346,0.33019211,0.127605677,,,-0.136402023
13624,-0.006911449,1.451295742,0.149505928,,,-0.156417377
13625,-0.005026527,0.815963847,0.161225408,,,-0.166251935
13626,-0.003141587,-0.025295334,0.159745559,,,-0.162887146
13627,-0.001256637,-0.125975534,0.156726554,,,-0.157983191
13628,0.000628319,0.266597454,0.159831151,,,-0.159202832
13629,0.002513272,0.955934424,0.173556626,,,-0.171043354
13630,0.004398216,0.530645883,0.180497482,,,-0.176099266
13631,0.006283144,0.220753585,0.182549804,,,-0.17626666
13632,0.00816805,0.569894635,0.189959571,,,-0.181791521
13633,0.010052927,0.668165181,0.19876869,,,-0.188715763
13634,0.011937769,0.30750612,0.201892391,,,-0.189954622
13635,0.013822567,0.051864143,0.201036975,,,-0.187214408
13636,0.015707317,0.615356327,0.208859757,,,-0.19315244
13637,0.017592011,-0.241878794,0.203391001,,,-0.18579899
13638,0.019476643,-0.031726906,0.201228663,,,-0.18175202
13639,0.021361205,-0.329168599,0.194514453,,,-0.173153248
13640,0.023245692,1.443860861,0.215169266,,,-0.191923574
13641,0.025130095,-0.298747501,0.208745286,,,-0.183615191
13642,0.02701441,0.296022421,0.211545393,,,-0.184530983
13643,0.028898629,-0.111257706,0.2080497,,,-0.179151071
13644,0.030782744,0.04408207,0.206989065,,,-0.176206321
13645,0.032666751,-0.254471736,0.201350793,,,-0.168684042
13646,0.034550641,-0.088350897,0.198344544,,,-0.163793903
13647,0.036434409,0.034964405,0.197278604,,,-0.160844195
13648,0.038318047,1.149675871,0.213369235,,,-0.175051188
13649,0.040201549,0.221853543,0.214963421,,,-0.174761872
13650,0.042084909,-0.17025585,0.21051605,,,-0.168431141
13651,0.043968118,-0.463406291,0.201618031,,,-0.157649913
13652,0.045851172,0.875563209,0.213427469,,,-0.167576297
13653,0.047734062,0.289529764,0.216059014,,,-0.168324952
13654,0.049616783,0.038784916,0.214806035,,,-0.165189252
13655,0.051499328,-0.494040889,0.205384627,,,-0.153885299
13656,0.05338169,0.724511989,0.214814141,,,-0.161432451
13657,0.055263862,0.269375114,0.217116192,,,-0.16185233
13658,0.057145838,0.229408282,0.218772098,,,-0.16162626
13659,0.05902761,0.315207685,0.221718326,,,-0.162690716
13660,0.060909173,-0.32549393,0.214801118,,,-0.153891945
13661,0.06279052,0.177829392,0.21569927,,,-0.15290875
13662,0.064671643,0.046741868,0.214573398,,,-0.149901755
13663,0.066552537,0.556487424,0.221280143,,,-0.154727606
13664,0.068433194,-0.281918975,0.215037093,,,-0.146603899
13665,0.070313608,-0.235589997,0.209585294,,,-0.139271686
13666,0.072193772,0.783469245,0.219850257,,,-0.147656485
13667,0.07407368,0.295782698,0.222483024,,,-0.148409344
13668,0.075953324,-0.378831476,0.214738086,,,-0.138784762
13669,0.077832699,0.708851814,0.223775789,,,-0.14594309
13670,0.079711797,0.371056331,0.227502272,,,-0.147790475
13671,0.081590612,0.183955332,0.228312388,,,-0.146721776
13672,0.083469137,1.440230966,0.2482685,,,-0.164799363
13673,0.085347365,0.862421469,0.259080589,,,-0.173733224
13674,0.08722529,0.832373565,0.269248307,,,-0.182023017
13675,0.089102905,0.768960609,0.278282404,,,-0.189179499
13676,0.090980204,0.792632204,0.287513912,,,-0.196533708
13677,0.092857179,0.726989969,0.29560101,,,-0.202743831
13678,0.094733825,0.283879378,0.296936691,,,-0.202202866
13679,0.096610134,-0.102016595,0.292483807,,,-0.195873673
13680,0.098486099,-0.125554148,0.287732959,,,-0.18924686
13681,0.100361715,-0.649309413,0.275159657,,,-0.174797942
13682,0.102236974,0.692888612,0.282948017,,,-0.180711043
13683,0.10411187,0.111869556,0.281885326,,,-0.177773456
13684,0.105986396,0.763630049,0.290618837,,,-0.184632441
13685,0.107860545,0.529992488,0.295709074,,,-0.187848529
13686,0.109734311,1.240859107,0.311295092,,,-0.201560781
13687,0.111607687,-0.188360403,0.305382669,,,-0.193774982
13688,0.113480667,0.0287141,0.302775681,,,-0.189295014
13689,0.115353243,1.779755864,0.326173007,,,-0.210819764
13690,0.11722541,0.99810406,0.337557912,,,-0.220332502
13691,0.11909716,-1.100853896,0.317889631,,,-0.198792471
13692,0.120968487,0.523665081,0.322443366,,,-0.201474879
13693,0.122839384,0.685870093,0.329311669,,,-0.206472285
13694,0.124709845,0.423901951,0.332213819,,,-0.207503974
13695,0.126579862,-0.215594533,0.325663924,,,-0.199084062
13696,0.12844943,-0.43646824,0.315916359,,,-0.187466929
13697,0.130318542,0.529757814,0.320592165,,,-0.190273623
13698,0.13218719,0.581832404,0.325959623,,,-0.193772433
13699,0.134055369,-0.655150988,0.312967837,,,-0.178912468
13700,0.135923071,0.672132727,0.319797814,,,-0.183874743
13701,0.137790291,0.994070703,0.331249118,,,-0.193458827
13702,0.139657021,0.433541615,0.33426255,,,-0.194605529
13703,0.141523254,-0.351764742,0.325683713,,,-0.184160459
13704,0.143388985,0.866188097,0.335143328,,,-0.191754343
13705,0.145254207,-0.365802851,0.32634896,,,-0.181094753
13706,0.147118912,-0.751545949,0.311923981,,,-0.164805069
13707,0.148983094,1.410975585,0.329673409,,,-0.180690315
13708,0.150846748,0.378048608,0.331895888,,,-0.18104914
13709,0.152709865,0.125286135,0.330370247,,,-0.177660382
13710,0.15457244,0.17385377,0.329579592,,,-0.175007152
13711,0.156434465,0.504841869,0.333666682,,,-0.177232217
13712,0.158295935,1.278098946,0.348985493,,,-0.190689558
13713,0.160156842,0.351811768,0.350532889,,,-0.190376047
13714,0.16201718,-1.019005165,0.332015216,,,-0.169998036
13715,0.163876943,1.056097441,0.344130933,,,-0.18025399
13716,0.165736123,0.844772152,0.352930248,,,-0.187194125
13717,0.167594714,-0.381170127,0.343742549,,,-0.176147835
13718,0.16945271,0.261907027,0.344055831,,,-0.174603121
13719,0.171310104,0.586513966,0.349098742,,,-0.177788638
13720,0.173166889,1.600798006,0.368727505,,,-0.195560616
13721,0.175023059,0.488577343,0.371947527,,,-0.196924468
13722,0.176878607,0.22840205,0.371379316,,,-0.194500709
13723,0.178733527,-0.303807536,0.363146186,,,-0.184412659
13724,0.180587811,0.169331937,0.361845553,,,-0.181257742
13725,0.182441454,0.04507463,0.358763218,,,-0.176321764
13726,0.184294449,0.889261188,0.3679263,,,-0.183631851
13727,0.186146788,0.352346981,0.369198918,,,-0.18305213
13728,0.187998467,0.762717553,0.376346171,,,-0.188347704
13729,0.189849477,-0.411240448,0.366518676,,,-0.176669199
13730,0.191699813,-0.514534023,0.355274856,,,-0.163575043
13731,0.193549468,0.890270556,0.364520133,,,-0.170970665
13732,0.195398435,1.276967128,0.379129052,,,-0.183730617
13733,0.197246708,-0.133174724,0.373277485,,,-0.176030777
13734,0.19909428,0.313515816,0.373913288,,,-0.174819008
13735,0.200941145,0.801735677,0.381531179,,,-0.180590034
13736,0.202787295,0.338585385,0.382405639,,,-0.179618344
13737,0.204632726,1.239775664,0.396076381,,,-0.191443655
13738,0.206477429,-0.189665524,0.389246285,,,-0.182768856
13739,0.208321398,0.172652942,0.387648106,,,-0.179326708
13740,0.210164627,0.834773616,0.395475149,,,-0.185310522
13741,0.21200711,0.42781262,0.397408128,,,-0.185401018
13742,0.213848839,1.495175351,0.414307117,,,-0.200458278
13743,0.215689809,-0.663481311,0.400635183,,,-0.184945374
13744,0.217530012,1.012835135,0.410709441,,,-0.193179429
13745,0.219369442,0.956765512,0.419791162,,,-0.20042172
13746,0.221208093,0.485399942,0.422151983,,,-0.20094389
13747,0.223045958,0.440219897,0.42384845,,,-0.200802492
13748,0.22488303,-0.216793384,0.416381717,,,-0.191498687
13749,0.226719303,-0.457333979,0.405602098,,,-0.178882795
13750,0.228554771,0.416896538,0.407226145,,,-0.178671374
13751,0.230389427,0.528614655,0.410392046,,,-0.180002619
13752,0.232223264,-0.075069962,0.40503943,,,-0.172816166
13753,0.234056276,-0.217267227,0.397733808,,,-0.163677532
13754,0.235888456,1.73342715,0.41794914,,,-0.182060684
13755,0.237719798,0.327334561,0.418138027,,,-0.180418229
13756,0.239550296,-0.294900295,0.409626544,,,-0.170076248
13757,0.241379943,-0.120904665,0.403636694,,,-0.162256751
13758,0.243208731,-0.841651795,0.387482464,,,-0.144273733
13759,0.245036656,0.966159087,0.397171915,,,-0.152135259
13760,0.24686371,0.274456692,0.396911025,,,-0.150047315
13761,0.248689887,0.966341707,0.406409979,,,-0.157720092
13762,0.250515181,0.113480491,0.403756201,,,-0.15324102
13763,0.252339584,0.090860833,0.400815964,,,-0.14847638
13764,0.254163091,1.506296929,0.417782009,,,-0.163618918
13765,0.255985694,-0.147850507,0.411334395,,,-0.155348701
13766,0.257807388,0.477091466,0.413713038,,,-0.15590565
13767,0.259628166,-0.572720029,0.401324749,,,-0.141696583
13768,0.261448022,-0.181882418,0.394554853,,,-0.133106831
13769,0.263266949,-0.275015327,0.386524618,,,-0.123257669
13770,0.26508494,0.702551416,0.392498374,,,-0.127413434
13771,0.266901989,0.177684283,0.390929163,,,-0.124027174
13772,0.26871809,1.015870116,0.40124923,,,-0.13253114
13773,0.270533237,-0.691171811,0.387247145,,,-0.116713908
13774,0.272347422,0.501443773,0.390353322,,,-0.1180059
13775,0.274160639,0.449687573,0.392675579,,,-0.11851494
13776,0.275972883,2.1045565,0.418213367,,,-0.142240484
13777,0.277784145,1.218488921,0.430758357,,,-0.152974212
13778,0.279594421,1.32245968,0.444430292,,,-0.164835871
13779,0.281403704,0.674425355,0.44897759,,,-0.167573886
13780,0.283211986,1.342675413,0.462470055,,,-0.179258069
13781,0.285019262,-0.922476374,0.445092797,,,-0.160073535
13782,0.286825526,0.830524203,0.451749563,,,-0.164924037
13783,0.288630771,0.09712657,0.448332548,,,-0.159701777
13784,0.29043499,0.603267539,0.45184505,,,-0.16141006
13785,0.292238177,-0.004230518,0.44704628,,,-0.154808103
13786,0.294040325,-0.085179796,0.44118911,,,-0.147148785
13787,0.295841429,-0.216768665,0.433576286,,,-0.137734857
13788,0.297641482,0.453948678,0.435286641,,,-0.137645159
13789,0.299440477,-0.506638029,0.423705935,,,-0.124265458
13790,0.301238409,-0.504966684,0.412213266,,,-0.110974857
13791,0.30303527,-0.032539933,0.407439351,,,-0.104404081
13792,0.304831054,0.238723857,0.406533837,,,-0.101702783
13793,0.306625755,1.466586289,0.422799945,,,-0.11617419
13794,0.308419367,0.736850583,0.428594589,,,-0.120175222
13795,0.310211883,0.837769946,0.43567121,,,-0.125459327
13796,0.312003297,1.130733051,0.446610689,,,-0.134607392
