Time,Ground Truth,Noised Signal,Model Output
0.077184,-0.096488825,-0.055040965,-0.07204929
0.077185,-0.096538164,0.004712604,-0.071921229
0.077186,-0.09658716,-0.033051333,-0.07153891
0.077187,-0.096635813,-0.006891887,-0.071294464
0.077188,-0.096684122,-0.003173131,-0.070955046
0.077189,-0.096732088,-0.148245869,-0.070616111
0.07719,-0.09677971,0.017529524,-0.070890933
0.077191,-0.096826988,-0.110118578,-0.070453167
0.077192,-0.096873923,-0.012443768,-0.070563212
0.077193,-0.096920513,0.021739356,-0.070258036
0.077194,-0.096966758,0.006771791,-0.069806725
0.077195,-0.09701266,0.051487956,-0.069415793
0.077196,-0.097058216,-0.028704161,-0.068787687
0.077197,-0.097103428,-0.014428134,-0.068557233
0.077198,-0.097148294,-0.118676433,-0.06827572
0.077199,-0.097192816,-0.114132656,-0.068465836
0.0772,-0.097236992,-0.070532633,-0.068630688
0.077201,-0.097280823,-0.049612002,-0.06858597
0.077202,-0.097324308,0.073104261,-0.068469599
0.077203,-0.097367447,-0.108692442,-0.067779459
0.077204,-0.09741024,0.059184202,-0.067909017
0.077205,-0.097452687,0.028619844,-0.067287564
0.077206,-0.097494788,-0.010341466,-0.066803038
0.077207,-0.097536543,-0.049187313,-0.066477031
0.077208,-0.097577951,0.000168055,-0.066348739
0.077209,-0.097619012,-0.043125077,-0.065984018
0.07721,-0.097659726,-0.034298213,-0.065836586
0.077211,-0.097700094,-0.090182816,-0.065655708
0.077212,-0.097740114,-0.021780055,-0.065707579
0.077213,-0.097779787,-0.102427329,-0.065456748
0.077214,-0.097819112,0.000535303,-0.065567024
0.077215,-0.09785809,0.087291345,-0.065219872
0.077216,-0.097896721,-0.011419428,-0.064459473
0.077217,-0.097935003,-0.024400655,-0.064148173
0.077218,-0.097972938,-0.019282653,-0.063898869
0.077219,-0.098010524,-0.028736419,-0.063680209
0.07722,-0.098047762,0.053274302,-0.063470244
0.077221,-0.098084652,0.010378995,-0.062887952
0.077222,-0.098121193,-0.063392149,-0.062505782
0.077223,-0.098157386,-0.04246357,-0.062462367
0.077224,-0.09819323,-0.048124599,-0.062340975
0.077225,-0.098228725,0.007841025,-0.062220037
0.077226,-0.098263871,-0.096878554,-0.061840385
0.077227,-0.098298668,-0.106771485,-0.061948791
0.077228,-0.098333116,-0.035133505,-0.062063329
0.077229,-0.098367214,-0.115152576,-0.061887827
0.07723,-0.098400963,-0.017142902,-0.062050853
0.077231,-0.098434362,-0.056194911,-0.061757065
0.077232,-0.098467411,-0.097734864,-0.061683431
0.077233,-0.098500111,0.057382667,-0.061822787
0.077234,-0.09853246,-0.061028189,-0.061233453
0.077235,-0.09856446,-0.045636304,-0.061155342
0.077236,-0.098596109,0.054309689,-0.061037883
0.077237,-0.098627408,0.035566923,-0.060452044
0.077238,-0.098658356,-0.200629904,-0.060007431
0.077239,-0.098688954,-0.005203692,-0.060594805
0.07724,-0.098719201,0.039757003,-0.060298845
0.077241,-0.098749098,-0.047688971,-0.059797458
0.077242,-0.098778644,-0.09141531,-0.059672162
0.077243,-0.098807838,0.006537277,-0.059746124
0.077244,-0.098836682,0.038451856,-0.05940054
0.077245,-0.098865174,0.025069808,-0.058916286
0.077246,-0.098893316,-0.17433009,-0.058465257
0.077247,-0.098921106,-0.166344718,-0.058942005
0.077248,-0.098948544,0.065343716,-0.059386868
0.077249,-0.098975631,0.012603057,-0.058768958
0.07725,-0.099002366,0.041852665,-0.058372885
0.077251,-0.099028749,0.035453112,-0.057887234
0.077252,-0.099054781,-0.028124201,-0.0574167
0.077253,-0.09908046,-0.117552863,-0.057250828
0.077254,-0.099105788,-0.055278887,-0.057471346
0.077255,-0.099130763,0.027369878,-0.057424851
0.077256,-0.099155386,-0.035914991,-0.056981623
0.077257,-0.099179657,-0.03120596,-0.056829557
0.077258,-0.099203576,-0.065370753,-0.056673057
0.077259,-0.099227142,-0.109649524,-0.056695826
0.07726,-0.099250355,-0.028448292,-0.056891032
0.077261,-0.099273216,-0.013456885,-0.056718204
0.077262,-0.099295724,0.003026896,-0.056484841
0.077263,-0.099317879,-0.067527306,-0.056183681
0.077264,-0.099339682,-0.070669652,-0.056211352
0.077265,-0.099361131,0.056336445,-0.05624079
0.077266,-0.099382227,0.041197519,-0.05567985
0.077267,-0.099402971,-0.089733687,-0.055192694
0.077268,-0.099423361,-0.02197429,-0.055304065
0.077269,-0.099443398,-0.072460543,-0.055109106
0.07727,-0.099463081,0.026740576,-0.055139024
0.077271,-0.099482411,-0.026671426,-0.054710895
0.077272,-0.099501388,-0.02804619,-0.054533035
0.077273,-0.099520011,0.051039917,-0.054394994
0.077274,-0.099538281,-0.096693735,-0.053898916
0.077275,-0.099556196,-0.126781308,-0.054044135
0.077276,-0.099573759,-0.017985269,-0.054300658
0.077277,-0.099590967,-0.01264704,-0.054096162
0.077278,-0.099607821,-0.000363005,-0.053865403
0.077279,-0.099624322,-0.046622199,-0.053595461
0.07728,-0.099640469,-0.051007907,-0.053503741
0.077281,-0.099656261,-0.077295569,-0.053444274
0.077282,-0.0996717,-0.004815267,-0.053531468
0.077283,-0.099686784,-0.078550217,-0.053247064
0.077284,-0.099701514,0.013078076,-0.053322293
0.077285,-0.09971589,-0.040790309,-0.052953549
0.077286,-0.099729912,-0.049866846,-0.052856199
0.077287,-0.099743579,-0.093106135,-0.052816734
0.077288,-0.099756892,-0.096107919,-0.052983366
0.077289,-0.09976985,-0.038483139,-0.053121291
0.07729,-0.099782454,-0.106345033,-0.053005531
0.077291,-0.099794704,-0.096211745,-0.053203661
0.077292,-0.099806598,-0.076668099,-0.053342473
0.077293,-0.099818139,-0.07562679,-0.053423442
0.077294,-0.099829324,0.00064066,-0.053482533
0.077295,-0.099840155,-0.116609379,-0.053228907
0.077296,-0.099850631,-0.102151802,-0.053469989
0.077297,-0.099860752,-0.06998484,-0.053653635
0.077298,-0.099870519,0.004164365,-0.053708073
0.077299,-0.099879931,-0.014183531,-0.053408232
0.0773,-0.099888987,-0.16395794,-0.053195354
0.077301,-0.099897689,-0.033848743,-0.053689495
0.077302,-0.099906036,-0.045553187,-0.053540595
0.077303,-0.099914028,0.060851261,-0.05344294
0.077304,-0.099921665,-0.104374679,-0.052885912
0.077305,-0.099928947,-0.04495214,-0.053066961
0.077306,-0.099935874,-0.084901964,-0.052967109
0.077307,-0.099942446,-0.066000069,-0.053071134
0.077308,-0.099948663,-0.036285886,-0.053088143
0.077309,-0.099954524,-0.086567962,-0.052979704
0.07731,-0.099960031,-0.013181502,-0.053086735
0.077311,-0.099965182,-0.085522934,-0.052861102
0.077312,-0.099969978,-0.192554266,-0.05297295
0.077313,-0.099974419,-0.119703621,-0.05356013
0.077314,-0.099978505,-0.154669576,-0.05382964
0.077315,-0.099982235,-0.077048607,-0.05422103
0.077316,-0.09998561,-0.125821042,-0.054290779
0.077317,-0.09998863,-0.174724097,-0.054568343
0.077318,-0.099991295,-0.116494859,-0.055077065
0.077319,-0.099993605,-0.188158973,-0.055309549
0.07732,-0.099995559,-0.089139744,-0.055859212
0.077321,-0.099997158,-0.189924928,-0.055979494
0.077322,-0.099998401,-0.046860457,-0.056536082
0.077323,-0.099999289,-0.070364409,-0.056439675
0.077324,-0.099999822,-0.133354271,-0.056449782
0.077325,-0.1,-0.066890766,-0.056764565
0.077326,-0.099999822,-0.164657894,-0.056753553
0.077327,-0.099999289,-0.150834961,-0.057229489
0.077328,-0.099998401,-0.10061898,-0.057617299
0.077329,-0.099997158,-0.066887482,-0.057780445
0.07733,-0.099995559,-0.027213482,-0.057790093
0.077331,-0.099993605,-0.085709749,-0.057618618
0.077332,-0.099991295,-0.236690845,-0.057726443
0.077333,-0.09998863,-0.073150124,-0.058490057
0.077334,-0.09998561,-0.167951343,-0.058502942
0.077335,-0.099982235,-0.153592583,-0.058957472
0.077336,-0.099978505,-0.163083035,-0.059333563
0.077337,-0.099974419,-0.017516439,-0.059748225
0.077338,-0.099969978,-0.108537674,-0.059523482
0.077339,-0.099965182,-0.054135676,-0.059716202
0.07734,-0.099960031,-0.207484998,-0.059679724
0.077341,-0.099954524,-0.136515771,-0.060288072
0.077342,-0.099948663,-0.058976376,-0.060578056
0.077343,-0.099942446,-0.165074246,-0.06053859
0.077344,-0.099935874,-0.028011386,-0.060956184
0.077345,-0.099928947,-0.188394386,-0.060761042
0.077346,-0.099921665,-0.195392407,-0.06128566
0.077347,-0.099914028,-0.187666147,-0.061820395
0.077348,-0.099906036,-0.15511363,-0.062339246
0.077349,-0.099897689,-0.105824875,-0.062688023
0.07735,-0.099888987,-0.177085855,-0.062814176
0.077351,-0.099879931,-0.090982727,-0.06324295
0.077352,-0.099870519,-0.091705558,-0.063297816
0.077353,-0.099860752,-0.089921159,-0.063381933
0.077354,-0.099850631,-0.176042787,-0.063438922
0.077355,-0.099840155,-0.182574183,-0.06388554
0.077356,-0.099829324,-0.158771085,-0.06441015
0.077357,-0.099818139,-0.243594035,-0.06479349
0.077358,-0.099806598,-0.211537529,-0.065559156
0.077359,-0.099794704,-0.119862337,-0.066192344
0.07736,-0.099782454,-0.244519718,-0.066368997
0.077361,-0.09976985,-0.256427294,-0.067124724
0.077362,-0.099756892,-0.169597727,-0.067925692
0.077363,-0.099743579,-0.159343189,-0.068328656
0.077364,-0.099729912,-0.150545874,-0.06867893
0.077365,-0.09971589,-0.131254445,-0.069007494
0.077366,-0.099701514,-0.126932938,-0.069253936
0.077367,-0.099686784,-0.1728869,-0.06945017
0.077368,-0.0996717,-0.10146292,-0.06986203
0.077369,-0.099656261,-0.170782739,-0.069959655
0.07737,-0.099640469,-0.116752902,-0.070344239
0.077371,-0.099624322,-0.211907791,-0.070511214
0.077372,-0.099607821,-0.133544966,-0.071096227
0.077373,-0.099590967,-0.144075441,-0.071316794
0.077374,-0.099573759,-0.084541196,-0.071580827
0.077375,-0.099556196,-0.149962851,-0.07155437
0.077376,-0.099538281,-0.161265743,-0.071868867
0.077377,-0.099520011,-0.191843364,-0.0722204
0.077378,-0.099501388,-0.21105824,-0.072713606
0.077379,-0.099482411,-0.085869811,-0.073290713
0.07738,-0.099463081,-0.06839923,-0.07329303
0.077381,-0.099443398,-0.219804909,-0.0731932
0.077382,-0.099423361,-0.192133636,-0.073847599
0.077383,-0.099402971,-0.19006256,-0.07429754
0.077384,-0.099382227,-0.288560354,-0.074779958
0.077385,-0.099361131,-0.162153396,-0.075693943
0.077386,-0.099339682,-0.175097632,-0.076033913
0.077387,-0.099317879,-0.218357435,-0.076386631
0.077388,-0.099295724,-0.148009093,-0.076973081
0.077389,-0.099273216,-0.103541737,-0.077210598
0.07739,-0.099250355,-0.202317142,-0.077306941
0.077391,-0.099227142,-0.282459097,-0.077829957
0.077392,-0.099203576,-0.194601114,-0.078693569
0.077393,-0.099179657,-0.169059475,-0.079183482
0.077394,-0.099155386,-0.175836605,-0.079564191
0.077395,-0.099130763,-0.206695343,-0.07990405
0.077396,-0.099105788,-0.199354187,-0.080431961
0.077397,-0.09908046,-0.136773164,-0.080915347
0.077398,-0.099054781,-0.18892338,-0.08111079
0.077399,-0.099028749,-0.058546364,-0.081525385
0.0774,-0.099002366,-0.128908761,-0.081354
0.077401,-0.098975631,-0.092882879,-0.08146666
0.077402,-0.098948544,-0.148246522,-0.08146894
0.077403,-0.098921106,-0.320415676,-0.081693105
0.077404,-0.098893316,-0.164526502,-0.082714781
0.077405,-0.098865174,-0.09449652,-0.083016373
0.077406,-0.098836682,-0.126874343,-0.082992047
0.077407,-0.098807838,-0.139184789,-0.083114982
0.077408,-0.098778644,-0.124460078,-0.08327388
0.077409,-0.098749098,-0.203545112,-0.083378807
0.07741,-0.098719201,-0.091593967,-0.083841681
0.077411,-0.098688954,-0.064573402,-0.08379931
0.077412,-0.098658356,-0.182362387,-0.083644941
0.077413,-0.098627408,-0.059924846,-0.083996534
0.077414,-0.098596109,-0.132006971,-0.083784066
0.077415,-0.09856446,-0.155557952,-0.083950758
0.077416,-0.09853246,-0.113042521,-0.084228635
0.077417,-0.098500111,-0.222095672,-0.08426924
0.077418,-0.098467411,-0.081500683,-0.084848389
0.077419,-0.098434362,-0.280544961,-0.084749818
0.07742,-0.098400963,-0.14273141,-0.085573405
0.077421,-0.098367214,-0.208873359,-0.085743487
0.077422,-0.098333116,-0.286043149,-0.086234741
0.077423,-0.098298668,-0.054118733,-0.087075308
0.077424,-0.098263871,-0.185751282,-0.086844526
0.077425,-0.098228725,-0.236220572,-0.087232359
0.077426,-0.09819323,-0.13366322,-0.087827712
0.077427,-0.098157386,-0.158353372,-0.087959543
0.077428,-0.098121193,-0.157939404,-0.088218361
0.077429,-0.098084652,-0.137273242,-0.088483602
0.07743,-0.098047762,-0.163245301,-0.088641107
0.077431,-0.098010524,-0.183781255,-0.088889338
0.077432,-0.097972938,-0.187533319,-0.089235999
0.077433,-0.097935003,-0.134995086,-0.089586616
0.077434,-0.097896721,-0.054839767,-0.089719646
0.077435,-0.09785809,-0.176839654,-0.089465231
0.077436,-0.097819112,-0.145168378,-0.089814588
0.077437,-0.097779787,-0.138133168,-0.090000845
0.077438,-0.097740114,-0.053594094,-0.090167046
0.077439,-0.097700094,-0.083765836,-0.089915991
0.07744,-0.097659726,-0.164789319,-0.089807838
0.077441,-0.097619012,-0.154264789,-0.090060934
0.077442,-0.097577951,-0.176123692,-0.090297058
0.077443,-0.097536543,-0.126977503,-0.090609178
0.077444,-0.097494788,-0.207332985,-0.090704292
0.077445,-0.097452687,-0.24917149,-0.091142036
0.077446,-0.09741024,-0.065749264,-0.091775931
0.077447,-0.097367447,-0.065184264,-0.091573939
0.077448,-0.097324308,-0.139061026,-0.091397315
0.077449,-0.097280823,-0.196321654,-0.091552928
0.07745,-0.097236992,-0.072802513,-0.091956064
0.077451,-0.097192816,-0.161106283,-0.09176591
0.077452,-0.097148294,-0.131668575,-0.091984838
0.077453,-0.097103428,-0.157151365,-0.092055276
0.077454,-0.097058216,-0.162666763,-0.092279226
0.077455,-0.09701266,-0.120239332,-0.092523068
0.077456,-0.096966758,-0.120777966,-0.092573121
0.077457,-0.096920513,-0.06834223,-0.092611104
0.077458,-0.096873923,-0.188145483,-0.092410333
0.077459,-0.096826988,-0.142862968,-0.092792794
0.07746,-0.09677971,-0.150916671,-0.092942759
0.077461,-0.096732088,-0.136309081,-0.093136832
0.077462,-0.096684122,-0.134855292,-0.093246967
0.077463,-0.096635813,-0.11846429,-0.09337341
0.077464,-0.09658716,-0.074466049,-0.093409032
0.077465,-0.096538164,-0.23114637,-0.093218319
0.077466,-0.096488825,-0.051540894,-0.093778953
0.077467,-0.096439143,-0.184670706,-0.093521819
0.077468,-0.096389119,-0.286407394,-0.093838915
0.077469,-0.096338752,-0.083604868,-0.094630346
0.07747,-0.096288043,-0.059237619,-0.094495758
0.077471,-0.096236991,-0.137556314,-0.094247669
0.077472,-0.096185598,-0.221367157,-0.094369806
0.077473,-0.096133863,-0.098559248,-0.094868571
0.077474,-0.096081787,-0.104184907,-0.094801776
0.077475,-0.096029369,-0.204211194,-0.094757602
0.077476,-0.095976609,0.030860191,-0.095192119
0.077477,-0.095923509,-0.18704449,-0.094527833
0.077478,-0.095870068,-0.191085837,-0.094821841
0.077479,-0.095816287,-0.20979143,-0.095183007
0.07748,-0.095762165,-0.030160572,-0.095612109
0.077481,-0.095707702,-0.138419056,-0.095230862
0.077482,-0.0956529,-0.081188526,-0.095334843
0.077483,-0.095597758,-0.038674237,-0.095161155
0.077484,-0.095542276,0.010482276,-0.094818294
0.077485,-0.095486454,-0.095343059,-0.094311312
0.077486,-0.095430294,-0.00740504,-0.09424445
0.077487,-0.095373794,-0.089570475,-0.093799204
0.077488,-0.095316956,-0.046486909,-0.093716606
0.077489,-0.095259778,-0.055916467,-0.093414642
0.07749,-0.095202263,-0.080852419,-0.093184792
0.077491,-0.095144409,-0.084622899,-0.093051538
0.077492,-0.095086217,-0.120678442,-0.092910662
0.077493,-0.095027687,0.070172836,-0.092974335
0.077494,-0.094968819,-0.070076222,-0.092147633
0.077495,-0.094909614,-0.036757492,-0.09195523
0.077496,-0.094850072,-0.082542393,-0.091624215
0.077497,-0.094790193,-0.043355574,-0.091504499
0.077498,-0.094729977,-0.037497206,-0.091239028
0.077499,-0.094669425,-0.126741955,-0.090918571
0.0775,-0.094608536,-0.135799105,-0.091000736
0.077501,-0.094547311,-0.115829133,-0.091142803
0.077502,-0.09448575,-0.070880825,-0.091158152
0.077503,-0.094423853,-0.029126585,-0.090986945
0.077504,-0.094361621,-0.095792447,-0.090623856
0.077505,-0.094299054,-0.126178573,-0.090556838
0.077506,-0.094236151,0.006941279,-0.090641536
0.077507,-0.094172914,-0.122400636,-0.090113819
0.077508,-0.094109342,-0.175770795,-0.090175219
0.077509,-0.094045436,-0.082797007,-0.090472117
0.07751,-0.093981195,-0.108637243,-0.090371363
0.077511,-0.093916621,-0.036578059,-0.090369448
0.077512,-0.093851713,-0.141999872,-0.090058081
0.077513,-0.093786471,-0.111946331,-0.090215772
0.077514,-0.093720896,-0.097840737,-0.090235338
0.077515,-0.093654989,0.019688148,-0.090218686
0.077516,-0.093588748,-0.162350124,-0.089626864
0.077517,-0.093522175,0.001579097,-0.089872971
0.077518,-0.09345527,-0.057637022,-0.089370474
0.077519,-0.093388032,-0.004396865,-0.089158222
0.07752,-0.093320463,-0.000622001,-0.088711157
0.077521,-0.093252563,-0.02689559,-0.088243499
0.077522,-0.09318433,-0.04443469,-0.087915473
0.077523,-0.093115767,-0.110689505,-0.087641284
0.077524,-0.093046873,0.04621323,-0.087663509
0.077525,-0.092977649,-0.033930842,-0.087006375
0.077526,-0.092908094,0.030211684,-0.086687192
0.077527,-0.092838209,-0.060021318,-0.086105399
0.077528,-0.092767994,0.112764574,-0.085916758
0.077529,-0.092697449,-0.050701038,-0.084958777
0.07753,-0.092626575,-0.066766352,-0.084737986
0.077531,-0.092555372,-0.089475212,-0.084548444
0.077532,-0.09248384,0.018626973,-0.084490471
0.077533,-0.09241198,-0.060709593,-0.083963007
0.077534,-0.092339791,0.035336167,-0.083791062
0.077535,-0.092267274,-0.008614084,-0.083212405
0.077536,-0.092194429,-0.065050363,-0.082820348
0.077537,-0.092121257,-0.108790546,-0.082665771
0.077538,-0.092047757,-0.033721196,-0.082701206
0.077539,-0.091973931,-0.038746336,-0.082419984
0.07754,-0.091899777,0.009273181,-0.082149968
0.077541,-0.091825297,0.017261399,-0.081667498
0.077542,-0.091750491,-0.001371237,-0.081151806
0.077543,-0.091675359,0.041675453,-0.080717385
0.077544,-0.091599901,-0.032979657,-0.080078132
0.077545,-0.091524117,0.048769009,-0.079812646
0.077546,-0.091448009,-0.069711601,-0.079154998
0.077547,-0.091371575,0.060305636,-0.079089463
0.077548,-0.091294817,-0.090965145,-0.078417197
0.077549,-0.091217734,-0.070660849,-0.078403793
0.07755,-0.091140328,-0.15172351,-0.07832697
0.077551,-0.091062597,-1.30E-05,-0.078589469
0.077552,-0.090984543,-0.049896966,-0.078162082
0.077553,-0.090906166,-0.012944828,-0.077959552
0.077554,-0.090827465,-0.028772315,-0.077595316
0.077555,-0.090748442,-0.063827931,-0.077335015
0.077556,-0.090669097,-0.103971878,-0.077193931
0.077557,-0.090589429,-0.065689624,-0.077225864
0.077558,-0.09050944,0.085150159,-0.077108726
0.077559,-0.090429129,0.002101902,-0.076319449
0.07756,-0.090348496,-0.128762379,-0.075905159
0.077561,-0.090267543,-0.045148561,-0.076068431
0.077562,-0.090186269,-0.043714918,-0.075853229
0.077563,-0.090104674,-0.039416615,-0.075666644
0.077564,-0.09002276,-0.149924174,-0.075447306
0.077565,-0.089940525,-0.12916552,-0.075701505
0.077566,-0.089857971,0.070402124,-0.075850949
0.077567,-0.089775098,-0.055738708,-0.075129002
0.077568,-0.089691905,0.036176081,-0.074973047
0.077569,-0.089608394,-0.056584018,-0.07442949
0.07757,-0.089524565,-0.003697966,-0.074278489
0.077571,-0.089440417,-0.014362532,-0.073912509
0.077572,-0.089355952,-0.069061232,-0.073596135
0.077573,-0.089271169,-0.009904086,-0.073523305
0.077574,-0.089186069,-0.087591293,-0.073187664
0.077575,-0.089100652,-0.128563924,-0.073179804
0.077576,-0.089014919,-0.093765126,-0.073352993
0.077577,-0.088928869,-0.060166466,-0.073368065
0.077578,-0.088842504,-0.024904007,-0.073225245
0.077579,-0.088755822,-0.01137127,-0.072922759
0.07758,-0.088668826,-0.152636236,-0.072563015
0.077581,-0.088581514,-0.002195838,-0.072847873
0.077582,-0.088493887,0.01683626,-0.07247141
0.077583,-0.088405946,0.017868784,-0.072019361
0.077584,-0.088317691,0.021231065,-0.071544871
0.077585,-0.088229123,0.011976571,-0.071091086
0.077586,-0.08814024,-0.024547941,-0.070682824
0.077587,-0.088051045,0.066010992,-0.070402153
0.077588,-0.087961537,0.081756863,-0.069687054
0.077589,-0.087871716,0.008371315,-0.068945646
0.07759,-0.087781583,-0.112111093,-0.068559401
0.077591,-0.087691138,0.037613236,-0.068700194
0.077592,-0.087600381,-0.017048366,-0.068172865
